index,id,CAP,astroturf,fake_follower,financial,other,overall,self-declared,spammer,type
301,627733507,0.91215021741272,0.6,1.0,1.0,4.8,4.8,0.1,0.5,0
302,856380782847422464,0.376789963905683,1.2,0.4,0.0,1.2,0.3,0.0,0.0,1
303,3107788774,0.8963872382550993,0.7,0.7,0.6,4.7,4.7,0.0,0.4,0
304,847497841,0.4658392474232361,1.0,0.4,0.0,1.8,0.4,0.0,0.0,1
305,412155718,0.376789963905683,0.8,0.1,0.0,0.9,0.3,0.0,0.0,1
306,136653194,0.3469210182245441,0.2,0.2,0.0,0.4,0.2,0.0,0.0,1
307,133460400,0.8327856038833207,1.0,1.8,1.3,4.2,4.2,0.6,0.0,1
308,753659579582541824,0.3912159239072283,0.4,0.2,0.2,1.1,0.4,0.0,0.0,0
309,186977143,0.5222398722127631,0.7,0.6,0.0,1.1,0.6,0.0,0.0,1
310,58165167,0.2333243237063545,0.7,0.0,0.0,0.5,0.0,0.0,0.0,0
311,2984109993,0.8169336709169681,0.3,0.6,0.4,4.0,4.0,0.0,0.1,0
312,856884030,0.5982419966968565,0.1,0.2,0.0,1.2,0.7,0.0,0.0,1
313,299365630,0.376789963905683,0.8,0.2,0.0,0.3,0.3,0.0,0.0,1
314,769392715,0.3173945013556645,0.2,0.1,0.0,1.2,0.2,0.0,0.0,1
315,963118390876491776,0.91215021741272,0.7,2.0,1.4,4.8,4.8,2.0,0.1,0
316,990324412841889798,0.8733944954488508,0.2,1.4,0.3,4.6,4.6,0.0,0.2,0
317,422924590,0.760577756485164,0.2,0.4,0.0,3.1,1.2,0.0,0.0,0
318,822162132863160321,0.8885263643630983,0.6,0.8,0.8,4.6,4.6,0.0,0.2,0
319,757515891403788288,0.8102129289660348,1.2,0.7,0.0,3.8,3.8,0.1,0.2,1
320,2264615275,0.5982419966968565,1.4,1.0,0.0,2.5,0.7,0.3,0.0,1
321,784806259052666880,0.8963872382550993,0.7,1.2,0.8,4.7,4.7,0.2,0.6,0
322,788038456274522112,0.91215021741272,0.7,0.6,0.4,4.8,4.8,0.2,0.4,0
323,826008852567031808,0.8288069415530707,0.2,0.4,0.2,4.1,4.1,0.0,0.2,0
324,434217283,0.7897432630001835,0.2,0.5,0.0,0.8,1.6,0.0,0.0,1
325,415107191,0.40673978557586,0.5,0.3,0.1,2.1,0.4,0.0,0.0,1
326,969646849228525574,0.7968624754031172,0.2,1.5,0.4,3.4,3.4,0.0,0.6,0
327,2918732806,1.0,0.7,1.6,1.0,5.0,5.0,0.0,0.2,0
328,825700436766314497,0.91215021741272,0.4,1.2,0.6,4.8,4.8,0.2,3.4,0
329,1006252077536997377,0.2884638969541196,0.6,0.1,0.0,1.2,0.2,0.0,0.0,1
330,902535078,0.8102129289660348,0.5,0.9,0.2,3.8,3.8,0.1,0.2,1
331,2920996798,0.9338419498718862,0.4,1.0,0.8,5.0,5.0,0.1,0.4,0
332,396024657,0.91215021741272,0.9,1.2,0.9,4.8,4.8,0.0,0.3,0
333,1064261450,0.5488888157824968,1.6,0.2,0.0,1.4,0.6,0.0,0.0,1
334,504476597,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1
335,825731362179149824,0.8372129323854712,0.2,0.4,0.2,4.2,4.2,0.0,0.1,0
336,826850430185590786,0.8532920387559139,0.7,0.8,0.2,4.4,4.4,0.2,0.4,0
337,2949925353,0.9197876419218656,0.7,1.2,1.0,4.8,4.8,0.1,0.2,0
338,2780612193,0.5222398722127631,1.7,1.8,0.0,1.5,0.6,0.0,0.4,0
339,1011923110617116672,0.7219510972984345,0.6,1.7,0.2,3.6,1.0,0.4,0.6,1
340,422947897,0.8885263643630983,0.2,0.3,0.0,4.6,4.6,0.0,0.0,0
341,1011952811674828800,0.4658392474232361,0.2,0.4,0.0,1.4,0.4,0.0,0.1,0
342,759150086756589568,0.923535423667034,0.6,2.7,1.9,4.8,4.8,3.8,1.6,0
343,822123492216897540,0.7089830786080018,0.1,0.1,0.0,2.5,1.0,0.0,0.0,0
344,2982486513,1.0,0.7,0.4,0.8,5.0,5.0,0.2,0.3,0
345,4701456854,0.8733944954488508,0.8,2.0,0.6,4.6,4.6,1.2,0.1,1
346,51703470,0.792436790569533,0.5,1.1,1.1,2.0,1.6,0.1,0.3,1
347,804074275376431105,0.8064216072785402,0.2,0.4,0.4,3.5,3.5,0.0,0.2,0
348,2918711542,1.0,0.8,1.4,1.0,5.0,5.0,0.2,0.4,0
349,808272326324342785,0.7089830786080018,0.3,0.3,0.0,2.2,1.0,0.0,0.0,1
350,898599853546242048,0.7527121552274618,0.6,1.0,0.0,2.2,1.2,0.0,0.0,1
351,2920497934,1.0,0.4,0.8,0.4,5.0,5.0,0.1,0.2,0
352,358795296,0.8030212452554465,0.8,0.2,0.0,2.2,2.0,0.0,0.0,1
353,978697024722829312,0.2884638969541196,0.2,0.1,0.0,1.0,0.2,0.0,0.0,1
354,1012147848496869376,0.8912318555080615,0.5,2.4,2.2,4.6,4.6,0.1,0.4,0
355,1011940333389836288,0.904303821618659,1.0,2.3,1.6,4.8,4.8,2.2,1.4,0
356,897538992345927680,0.3173945013556645,0.0,0.1,0.0,0.8,0.2,0.0,0.2,0
357,979117618295656450,0.8885263643630983,0.7,2.2,0.4,4.6,4.6,0.0,0.4,0
358,995292937662664704,0.8169336709169681,0.0,0.4,0.2,4.0,4.0,0.0,0.0,1
359,2672479163,0.7966241294741505,0.2,2.0,1.2,2.4,1.7,0.2,0.0,1
360,785397318,0.7527121552274618,1.5,1.0,0.0,2.3,1.2,0.0,0.2,1
361,518642028,0.8474634546636374,0.2,1.0,0.6,4.4,4.4,0.4,0.2,0
362,135547288,0.6945161422354588,0.8,0.2,0.0,1.4,1.0,0.0,0.0,1
363,873916630828494848,0.7219510972984345,1.4,2.6,0.0,2.5,1.0,0.1,0.1,0
364,2985880540,0.6207049850511144,0.2,0.6,0.0,1.2,0.8,0.0,0.0,0
365,193317159,0.4658392474232361,0.0,0.1,0.2,0.6,0.4,0.0,0.0,1
366,979783776489353216,0.7219510972984345,0.2,0.6,0.3,2.7,1.0,0.0,0.0,1
367,1012295892718751747,0.779581525363529,0.0,1.0,0.2,0.8,1.6,0.0,0.3,1
368,1012294396526710784,0.8006881983123656,0.5,2.3,0.2,2.2,1.8,1.0,0.8,1
369,2767540864,0.7989890411370751,1.0,2.0,0.2,3.6,3.6,0.2,0.5,1
370,25851958,0.2603678379426137,0.2,0.0,0.0,0.3,0.1,0.0,0.0,1
371,825436422609969152,0.8372129323854712,0.2,0.4,0.2,4.2,4.2,0.0,0.1,0
372,831161868614004741,0.9338419498718862,0.4,0.7,0.5,5.0,5.0,0.3,0.0,0
373,202339780,0.8068955728616037,0.3,0.5,0.2,3.6,3.6,0.0,0.1,0
374,438798142,0.7897432630001835,0.4,1.4,0.3,2.3,1.6,0.0,0.1,1
375,835202996585787392,0.91215021741272,0.4,0.4,0.4,4.8,4.8,0.1,0.3,0
376,994684151046524928,0.376789963905683,0.2,0.2,0.0,2.9,0.3,0.0,0.0,1
377,4297819397,0.6415870166679795,1.4,0.4,0.4,1.9,0.8,0.0,0.0,1
378,703315728766730240,0.8054092120440788,1.2,1.6,0.4,3.3,3.3,0.2,0.4,1
379,302125749,0.5982419966968565,0.2,0.0,0.0,1.0,0.7,0.0,0.0,0
380,184810052,0.8064216072785402,0.6,1.0,0.2,3.5,3.5,0.4,0.4,0
381,165051584,0.3173945013556645,0.6,0.0,0.0,2.0,0.2,0.0,0.0,1
382,3035505075,0.3173945013556645,0.0,0.2,0.0,1.0,0.2,0.0,0.0,0
383,3489637217,0.3469210182245441,0.1,0.4,0.3,1.0,0.2,0.0,0.0,0
384,893090869,0.6784864269642225,1.2,1.4,0.0,1.6,0.9,0.0,0.2,0
385,940196016409731072,0.7437205366967014,0.1,1.5,0.2,2.2,1.2,0.0,0.7,1
386,3304132186,0.8054092120440788,0.4,0.5,0.0,3.3,3.3,0.0,0.2,0
387,45394510,0.2603678379426137,0.8,0.0,0.0,0.3,0.1,0.0,0.0,1
388,502749635,0.8091273704655436,1.0,1.8,1.1,3.7,3.7,0.7,0.2,1
389,2962604531,0.4944907274828369,0.4,0.5,0.2,1.0,0.5,0.0,0.0,1
390,2237617592,0.5488888157824968,0.7,0.9,0.0,2.4,0.6,0.0,0.0,1
391,822108222353981442,0.8963872382550993,0.5,0.6,0.4,4.7,4.7,0.1,0.4,0
392,2983905783,0.9338419498718862,0.6,0.7,0.7,5.0,5.0,0.0,0.6,0
393,1000463684945240064,0.621687023966582,0.1,0.8,0.1,1.0,0.8,0.0,0.4,1
394,615539623,0.3173945013556645,0.5,0.1,0.0,1.6,0.2,0.0,0.0,1
395,827628152411262976,0.792436790569533,1.0,1.2,0.0,2.8,1.6,1.4,0.4,0
396,922835518756474880,0.376789963905683,0.2,0.3,0.0,0.6,0.3,0.1,0.0,1
397,442096443,0.7784494983408411,0.2,1.2,0.8,3.2,1.4,0.0,0.1,1
398,1886073978,0.8885263643630983,0.4,1.0,0.6,4.6,4.6,0.0,0.4,0
399,840241477,0.4365081483009443,0.1,0.2,0.0,1.6,0.4,0.0,0.0,1
400,3031628369,0.9197876419218656,0.8,1.6,1.2,4.8,4.8,0.4,0.7,0
401,2591240449,0.904303821618659,0.6,0.6,0.1,4.8,4.8,0.2,0.6,0
402,2918679371,0.3173945013556645,0.0,0.1,0.0,0.8,0.2,0.0,0.0,0
403,548707617,0.8091273704655436,0.2,0.4,0.0,3.7,3.7,0.1,0.0,0
404,2919471316,1.0,0.6,2.9,1.4,5.0,5.0,0.4,0.2,0
405,945431358,0.7828265255249504,0.8,1.0,0.2,2.8,1.4,1.0,0.8,1
406,761487243353743360,0.3173945013556645,0.2,0.1,0.0,1.0,0.2,0.0,0.0,1
407,2984398203,0.8252572897541253,0.4,0.4,0.2,4.1,4.1,0.1,0.3,0
408,276026459,0.7674214324358889,1.4,0.3,0.0,2.8,1.3,0.0,0.0,1
409,2181109997,0.5488888157824968,0.4,0.0,0.0,1.6,0.6,0.0,0.0,1
410,824224632467312642,0.8733944954488508,0.6,2.2,1.8,4.6,4.6,0.3,0.8,0
411,4548516682,0.9338419498718862,0.4,1.8,1.4,5.0,5.0,0.6,0.0,0
412,617000584,0.5982419966968565,0.1,0.0,0.0,1.4,0.7,0.0,0.1,1
413,2764705943,0.8050029368890766,0.0,1.6,1.4,2.4,2.3,0.4,0.8,0
414,4149019083,0.8963872382550993,0.2,1.4,0.2,4.7,4.7,0.1,0.5,0
415,1013753576,0.7089830786080018,0.2,0.4,0.2,2.3,1.0,0.0,0.0,1
416,3419845179,0.91215021741272,0.4,2.3,1.6,4.8,4.8,0.8,0.0,0
417,1004423026027520001,0.6608500314332488,0.2,0.7,0.0,2.3,0.8,0.1,0.0,1
418,617171996,0.4658392474232361,0.0,0.6,0.0,0.7,0.4,0.0,0.0,1
419,2982584363,0.91215021741272,0.6,0.7,1.2,4.8,4.8,0.2,0.5,0
420,825717413689835521,0.9197876419218656,0.6,1.1,1.1,4.8,4.8,0.0,0.3,0
421,4908982317,0.376789963905683,0.4,0.2,0.0,1.3,0.3,0.0,0.0,1
422,2984381056,0.8252572897541253,0.3,0.2,0.3,4.1,4.1,0.0,0.2,0
423,2350026720,0.7527121552274618,2.4,1.8,0.0,3.4,1.2,0.3,0.2,0
424,2158759025,0.8082278383974655,0.4,0.4,0.6,3.6,3.6,0.1,0.0,0
425,2983182773,0.9338419498718862,1.2,1.4,1.0,5.0,5.0,1.2,0.8,0
426,201197015,0.8474634546636374,0.8,0.6,0.7,4.4,4.4,0.1,0.2,0
427,3346645053,0.91215021741272,0.5,0.4,0.4,4.8,4.8,0.0,0.2,0
428,517747193,0.4944907274828369,0.4,0.1,0.0,0.4,0.5,0.0,0.2,1
429,32604352,0.8524047631581662,0.1,2.2,0.4,4.4,4.4,3.8,3.0,0
430,911914830793240577,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1
431,561948464,0.9270685798190942,1.1,1.0,1.2,4.9,4.9,0.1,0.2,0
432,202588307,0.799570188835745,0.4,0.3,0.0,3.2,1.8,0.0,0.1,0
433,162672772,0.8076035454448582,1.5,1.2,1.7,3.9,3.9,0.1,0.4,0
434,2864751126,0.6608500314332488,0.6,0.9,0.0,1.6,0.8,0.1,0.4,1
435,2240552686,0.5488888157824968,0.2,0.1,0.1,1.3,0.6,0.0,0.0,1
436,1092509449,0.6207049850511144,0.0,0.4,0.4,1.6,0.8,0.1,0.1,1
437,50265477,0.5488888157824968,0.2,1.0,0.4,3.4,0.6,0.0,0.0,1
438,4490976615,0.7674214324358889,1.2,0.6,0.2,2.4,1.3,0.0,0.0,1
439,831131341253124096,0.9270685798190942,0.6,1.4,1.0,4.9,4.9,0.2,0.5,0
440,4580699608,1.0,0.4,1.0,0.7,5.0,5.0,0.0,0.1,0
441,20432064,0.6784864269642225,0.1,0.1,0.0,1.0,0.9,0.0,0.0,1
442,1718499800,0.7784494983408411,0.8,1.2,0.0,3.0,1.4,0.0,0.2,1
443,1379007452,0.376789963905683,0.9,0.7,0.0,1.6,0.3,0.0,0.0,1
444,3121352247,0.7437205366967014,0.3,1.0,0.0,2.8,1.2,0.0,0.2,1
445,327894673,0.8808312676897403,0.8,0.7,0.8,4.6,4.6,0.0,0.2,0
446,202361176,1.0,0.4,2.8,1.3,5.0,5.0,0.4,0.2,0
447,3002946545,0.8288069415530707,0.6,1.2,1.0,4.1,4.1,0.0,0.2,0
448,549375513,0.8421031637823202,0.8,1.4,2.2,4.3,4.3,1.5,0.5,0
449,3017805851,0.91215021741272,0.4,0.4,0.4,4.8,4.8,0.0,0.0,0
450,1857099379,0.5982419966968565,1.0,0.6,0.0,2.2,0.7,0.0,0.0,1
451,4636530203,1.0,0.6,2.0,1.4,5.0,5.0,1.3,0.2,0
452,2949998247,0.8733944954488508,0.4,0.4,0.8,4.6,4.6,0.0,0.2,0
453,82659565,0.7674214324358889,0.5,0.3,0.0,1.3,1.3,0.0,0.0,0
454,4549685356,0.9338419498718862,0.6,1.8,2.0,5.0,5.0,0.8,1.1,0
455,2853761597,0.7966368747455678,1.0,2.6,2.6,3.2,3.2,2.2,1.2,0
456,337161893,0.6207049850511144,0.8,0.6,0.0,2.4,0.8,0.0,0.0,1
457,596665906,0.7527121552274618,1.2,0.8,0.1,2.4,1.2,0.2,0.1,1
458,2432948813,0.376789963905683,0.6,0.2,0.0,0.6,0.3,0.0,0.1,1
459,740647957091999744,0.82211302959919,0.6,3.0,0.5,4.1,4.1,2.8,0.4,0
460,38846888,0.2333243237063545,0.0,0.0,0.2,0.2,0.0,0.0,0.0,1
461,2921357452,0.9197876419218656,0.4,0.2,0.4,4.8,4.8,0.0,0.1,0
462,971721103,0.8102129289660348,0.6,1.2,0.5,3.8,3.8,0.6,0.4,0
463,2921287407,0.8733944954488508,0.4,0.2,0.4,4.6,4.6,0.1,0.0,0
464,484162494,0.6207049850511144,0.2,0.3,0.2,2.2,0.8,0.0,0.0,0
465,978899289861754880,0.7527121552274618,0.6,0.8,0.0,3.4,1.2,0.2,0.2,1
466,455749051,0.6415870166679795,0.7,1.0,0.0,2.7,0.8,0.0,0.0,1
467,2396162744,0.6945161422354588,1.7,0.7,0.0,1.4,1.0,0.0,0.0,1
468,2547012645,0.4365081483009443,0.1,0.2,0.0,1.1,0.4,0.0,0.0,1
469,390778324,0.3173945013556645,0.8,0.4,0.0,1.4,0.2,0.0,0.0,1
470,3182660278,0.8885263643630983,0.2,0.7,0.2,4.6,4.6,0.2,2.5,0
471,438646069,0.376789963905683,0.6,0.0,0.0,0.4,0.3,0.0,0.0,1
472,2153829339,0.5222398722127631,1.4,0.2,0.0,1.6,0.6,0.0,0.0,1
473,3098888799,0.8193478253485871,0.4,1.8,1.2,4.0,4.0,0.7,0.0,1
474,360046793,0.5488888157824968,0.4,0.4,0.0,1.0,0.6,0.0,0.0,1
475,14871003,0.4944907274828369,1.2,0.0,0.0,0.6,0.5,0.0,0.0,1
476,735822179783303169,0.8102129289660348,0.8,1.4,0.2,3.8,3.8,0.0,0.2,0
477,449038596,0.4365081483009443,0.2,0.6,0.6,1.4,0.4,0.0,0.0,0
478,2580731380,0.8048245702790952,0.1,1.0,0.1,2.4,2.2,0.1,1.4,0
479,4636335555,0.9338419498718862,0.6,1.9,2.2,5.0,5.0,0.8,1.3,0
480,1153738128,0.8115094045580712,1.2,2.5,0.0,3.8,3.8,0.0,0.4,0
481,506048809,0.8963872382550993,0.2,3.4,1.4,4.7,4.7,0.6,0.6,1
482,2919964222,0.8808312676897403,0.8,0.6,0.4,4.6,4.6,0.1,0.2,0
483,4189019849,0.7527121552274618,1.6,0.3,0.0,1.4,1.2,0.0,0.0,1
484,3315099276,0.9338419498718862,0.5,1.8,1.4,5.0,5.0,1.1,0.4,0
485,4874146875,0.9338419498718862,0.7,2.2,2.0,5.0,5.0,0.7,0.2,0
486,2862202113,0.4658392474232361,0.0,0.3,0.0,1.3,0.4,0.0,0.0,1
487,4445949435,0.6207049850511144,0.1,0.4,0.0,1.4,0.8,0.4,0.0,1
488,992839373405093888,0.5288664776112156,1.8,1.4,0.0,1.0,0.6,0.0,0.0,0
489,4030954341,0.3173945013556645,0.2,0.2,0.2,1.2,0.2,0.0,0.0,1
490,1012085786043453440,0.8052746490850863,0.5,2.4,0.9,2.9,2.9,0.0,1.2,1
491,148803815,0.2333243237063545,0.4,0.1,0.0,0.2,0.0,0.0,0.0,1
492,477014834,0.760577756485164,1.4,1.8,0.0,2.3,1.2,0.0,0.0,1
493,785477139235741696,0.40673978557586,0.4,0.3,0.0,1.5,0.4,0.0,0.0,1
494,3072516610,0.5222398722127631,0.2,0.0,0.0,0.6,0.6,0.0,0.0,1
495,2984643466,0.904303821618659,0.2,1.4,0.3,4.8,4.8,0.1,0.2,0
496,340600489,0.8115094045580712,0.8,2.0,1.6,3.8,3.8,0.6,0.5,1
497,393483438,0.40673978557586,0.2,0.0,0.0,0.8,0.4,0.0,0.0,0
498,2455009450,0.8474634546636374,0.6,1.8,1.7,4.4,4.4,0.2,0.0,0
499,2870733197,0.2333243237063545,0.2,0.2,0.0,0.8,0.0,0.0,0.0,1
500,822200874,0.8327856038833207,0.3,1.0,0.9,4.2,4.2,0.0,0.0,1
501,2983016661,0.8885263643630983,0.5,0.2,0.2,4.6,4.6,0.0,0.1,0
502,989188674452639744,0.6608500314332488,0.2,0.9,0.0,2.8,0.8,0.0,0.2,1
503,895869750,0.7219510972984345,1.2,1.4,0.0,2.8,1.0,0.1,0.0,1
504,825397260032811012,0.8662905376040458,0.4,0.5,0.7,4.5,4.5,0.0,0.0,0
505,949059133893853186,0.797782173166965,0.4,2.2,0.8,3.5,3.5,0.0,0.8,0
506,825028579767390208,0.9338419498718862,0.8,2.4,1.6,5.0,5.0,0.9,0.4,0
507,999977095106367488,0.5222398722127631,0.2,1.1,0.0,0.8,0.6,0.0,0.0,1
508,559917335,0.8074910771589409,0.9,1.8,2.0,3.6,3.6,0.8,0.2,0
509,4549605137,0.7865642668428161,2.6,0.8,0.1,3.0,1.5,0.0,0.0,1
510,771685684738482176,0.9077975241648624,0.8,1.9,1.4,4.8,4.8,0.0,0.2,1
511,442144847,0.4658392474232361,0.0,0.2,0.1,0.4,0.4,0.0,0.0,1
512,801152682702622720,0.2333243237063545,0.1,0.2,0.0,0.2,0.0,0.0,0.0,1
513,1048754004,0.9197876419218656,0.4,0.4,0.6,4.8,4.8,0.2,1.3,0
514,2781237202,0.91215021741272,0.4,2.5,1.5,4.8,4.8,2.8,0.4,1
515,2921277910,0.9197876419218656,0.4,0.2,0.4,4.8,4.8,0.0,0.0,0
516,2982498327,0.9338419498718862,0.6,2.9,1.6,5.0,5.0,0.2,0.2,0
517,831961066313773058,0.9338419498718862,0.8,2.1,1.4,5.0,5.0,0.8,0.1,0
518,70741097,0.6945161422354588,0.9,0.0,0.0,2.3,1.0,0.0,0.0,1
519,2929725533,0.91215021741272,0.7,0.8,1.2,4.8,4.8,0.0,0.4,0
520,3042097091,0.91215021741272,1.0,1.2,1.0,4.8,4.8,0.0,0.5,0
521,2950152521,0.9197876419218656,0.8,0.9,0.9,4.8,4.8,0.1,0.2,0
522,2771208186,0.8327856038833207,0.6,1.4,0.4,4.2,4.2,0.1,0.4,0
523,974977485183037441,0.859576255252869,0.6,1.0,1.4,4.4,4.4,0.0,0.9,0
524,831859384695287808,0.8252572897541253,0.4,1.0,0.6,4.1,4.1,0.2,0.2,0
525,808773963023286273,0.5027122940873614,0.1,0.2,0.0,1.6,0.6,0.0,0.0,0
526,1481404124,0.6945161422354588,0.2,0.4,0.4,2.3,1.0,0.0,0.0,1
527,3030965421,0.9197876419218656,0.7,0.8,0.5,4.8,4.8,0.0,0.3,0
528,1216009520,0.5222398722127631,0.7,0.2,0.0,1.7,0.6,0.0,0.0,1
529,271012954,0.5222398722127631,0.1,0.4,0.2,0.8,0.6,0.0,0.1,1
530,233223130,0.4944907274828369,0.2,0.2,0.0,1.3,0.5,0.0,0.0,0
531,562092002,0.8885263643630983,0.6,0.9,0.2,4.6,4.6,0.0,0.1,0
532,962445055,0.9338419498718862,0.6,2.3,1.6,5.0,5.0,1.0,0.2,0
533,2951460352,1.0,0.6,1.8,1.3,5.0,5.0,1.1,1.1,0
534,1009719238616145920,0.8474634546636374,0.8,1.2,0.4,4.4,4.4,0.1,0.5,0
535,265347584,0.760577756485164,0.8,0.7,0.0,3.2,1.2,0.0,0.0,1
536,561474634,0.904303821618659,0.8,0.4,1.2,4.8,4.8,0.5,0.8,0
537,344159343,0.40673978557586,0.4,0.2,0.0,0.7,0.4,0.0,0.0,1
538,357063589,0.6608500314332488,0.8,0.4,0.0,1.8,0.8,0.0,0.0,1
539,2949963189,0.8885263643630983,0.3,0.5,0.8,4.6,4.6,0.0,0.2,0
540,825987115662065664,0.8082278383974655,0.2,0.4,0.0,3.6,3.6,0.0,0.0,0
541,989081978,0.8421031637823202,1.0,1.4,1.0,4.3,4.3,0.2,0.4,0
542,3028624132,0.91215021741272,0.7,0.6,0.5,4.8,4.8,0.0,0.4,0
543,2982479962,1.0,0.6,1.8,1.8,5.0,5.0,0.8,0.2,0
544,2982464944,0.9338419498718862,0.4,1.9,1.4,5.0,5.0,0.2,0.2,0
545,262893816,0.5222398722127631,0.4,0.2,0.0,1.6,0.6,0.0,0.0,1
546,2998582175,0.91215021741272,0.4,0.1,0.4,4.8,4.8,0.0,0.0,0
547,781179765843750912,0.7971665256798767,0.2,1.2,2.2,2.3,2.6,0.1,0.5,1
548,2982573165,0.9338419498718862,0.8,0.4,0.8,5.0,5.0,0.2,0.4,0
549,2365823596,0.4365081483009443,0.7,0.4,0.0,1.2,0.4,0.0,0.0,1
550,2806416940,0.9338419498718862,0.8,1.2,1.0,5.0,5.0,0.2,0.1,0
551,280175586,0.40673978557586,0.8,0.0,0.0,0.8,0.4,0.0,0.0,1
552,96738439,0.792436790569533,1.4,1.5,0.2,3.3,1.6,0.2,0.0,1
553,2267806358,0.6608500314332488,1.8,0.4,0.0,2.0,0.8,0.0,0.0,1
554,3337054126,0.2884638969541196,0.4,0.1,0.0,1.8,0.2,0.0,0.0,1
555,825410712281501698,0.9338419498718862,0.6,1.4,1.3,5.0,5.0,0.2,0.4,0
556,3873877475,0.8327856038833207,0.8,2.7,1.1,4.2,4.2,1.4,1.2,1
557,422025735,0.5982419966968565,0.8,0.1,0.0,1.9,0.7,0.0,0.0,1
558,500980523,0.3469210182245441,0.3,0.4,0.0,0.4,0.2,0.0,0.0,1
559,17880873,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1
560,831862062833876993,0.8733944954488508,0.2,0.8,0.8,4.6,4.6,0.2,0.0,0
561,726755736236253184,0.7674214324358889,0.0,0.6,0.4,2.8,1.3,0.0,0.4,1
562,1028654280,0.4658392474232361,0.0,0.4,0.3,1.0,0.4,0.0,0.0,1
563,961661021017518086,0.8074910771589409,0.0,0.3,0.2,3.6,3.6,0.1,0.1,0
564,3022357312,0.859576255252869,0.6,0.8,0.6,4.4,4.4,0.0,0.4,0
565,816242626332598272,0.9197876419218656,0.4,0.4,0.7,4.8,4.8,0.1,0.2,0
566,1226915408,0.8169336709169681,0.6,0.6,0.6,4.0,4.0,0.2,0.1,0
567,2754471474,0.904303821618659,0.4,0.5,0.8,4.8,4.8,0.0,0.2,0
568,832998854828113920,0.8252572897541253,0.4,0.6,0.2,4.1,4.1,0.0,0.2,0
569,825979861659443201,0.8082278383974655,0.2,0.4,0.0,3.6,3.6,0.0,0.2,0
570,2950711839,1.0,0.8,2.4,1.6,5.0,5.0,0.8,0.2,0
571,2919407973,1.0,0.5,2.8,1.4,5.0,5.0,0.4,0.2,0
572,1086915288,0.8148417533461276,0.2,0.6,0.8,3.9,3.9,0.1,0.4,0
573,526391347,0.8808312676897403,0.6,0.6,0.4,4.6,4.6,0.1,0.4,0
574,825460743445286913,0.9270685798190942,0.4,3.2,2.2,4.9,4.9,0.8,0.2,0
575,2452764372,0.82211302959919,0.6,2.3,0.8,4.1,4.1,0.0,0.8,1
576,606575726,0.2333243237063545,0.2,0.2,0.1,0.4,0.0,0.0,0.0,1
577,979754063935000576,0.7176911080698488,0.4,0.6,0.7,1.0,1.1,0.0,0.4,1
578,4798069173,0.9338419498718862,0.8,0.9,1.1,5.0,5.0,0.2,0.5,0
579,796687702141845504,0.8076035454448582,0.4,2.7,1.2,3.9,3.9,0.4,0.5,0
580,825718832484474880,0.859576255252869,0.7,1.0,0.8,4.4,4.4,0.0,0.4,0
581,784803897483358208,0.9197876419218656,1.0,0.9,0.6,4.8,4.8,0.2,0.4,0
582,2984510759,0.91215021741272,0.8,1.1,0.6,4.8,4.8,0.2,0.4,0
583,160179878,0.376789963905683,0.1,0.0,0.0,0.6,0.3,0.0,0.0,1
584,3020402578,0.8052216892873937,0.2,0.2,0.3,3.0,3.0,0.0,0.1,0
585,242327193,0.7865642668428161,1.3,1.1,0.0,3.4,1.5,0.3,0.0,1
586,431089246,0.5222398722127631,1.8,0.4,0.0,1.3,0.6,0.0,0.0,1
587,2336493886,0.5982419966968565,0.3,0.3,0.0,1.8,0.7,0.0,0.1,1
588,1428293736,0.8006881983123656,0.2,0.6,0.2,2.3,1.8,0.2,0.8,1
589,4046597542,0.2884638969541196,0.8,1.0,0.0,2.0,0.2,0.0,0.0,1
590,3245545312,0.8288069415530707,0.4,0.4,0.4,4.1,4.1,0.0,0.1,0
591,1011936924125327361,0.8733944954488508,0.8,3.0,1.4,4.6,4.6,0.3,0.6,0
592,460216069,0.8193478253485871,1.0,2.0,1.0,4.0,4.0,0.6,0.1,1
593,727469564901076992,0.904303821618659,0.6,2.0,1.4,4.8,4.8,1.2,0.4,0
594,3021446434,0.82211302959919,0.8,0.6,0.5,4.1,4.1,0.1,0.4,0
595,4358227817,0.9270685798190942,0.6,2.5,2.2,4.9,4.9,1.5,0.5,0
596,2920280901,0.904303821618659,0.4,0.4,0.4,4.8,4.8,0.0,0.2,0
597,1446141966,0.3173945013556645,1.0,0.1,0.0,1.6,0.2,0.0,0.0,1
598,2306559009,0.7334998320027682,0.0,1.1,0.2,1.4,1.1,0.0,0.2,1
599,633548507,1.0,1.0,1.2,1.2,5.0,5.0,0.1,0.2,0
600,2732253563,0.7952555385005927,0.8,1.2,1.4,2.8,2.0,0.4,0.2,1
601,205354640,0.5488888157824968,0.2,0.0,0.0,1.2,0.6,0.0,0.2,1
602,2983904932,0.9197876419218656,0.4,0.3,0.0,4.8,4.8,0.1,0.4,0
603,2982567281,0.82211302959919,0.5,0.4,0.5,4.1,4.1,0.0,0.2,0
604,3042187528,1.0,1.0,2.4,1.6,5.0,5.0,0.8,0.2,0
